date,close,volume,move,
2/20/2015,43.86,29721133,0,0.421735015
2/17/2016,52.42,39670289,0,0.261587087
5/12/2016,51.51,24099431,0,0.47380391
3/11/2015,41.98,32215314,1,0.806848345
2/4/2016,52,46803371,1,0.798542267
9/6/2016,57.61,16278416,0,0.632099617
10/12/2016,57.11,22177464,0,0.538094102
4/5/2016,54.56,19148783,0,0.710826628
8/21/2014,45.22,22285502,0,0.328512241
7/17/2014,44.53,82180263,0,0.244909291
1/12/2015,46.6,23651887,0,0.208265925
11/23/2015,54.19,28235918,0,0.532813937
11/27/2015,53.93,9009132,0,0.321811822
7/14/2015,45.62,22880260,0,0.736172493
8/22/2016,57.67,15221922,0,0.848519709
9/11/2015,43.48,26184379,0,0.922338669
2/17/2017,64.62,21248818,0,0.298044091
3/4/2016,52.03,32280449,0,0.558908064
5/25/2016,52.12,24040186,0,0.345345079
9/7/2016,57.66,17493359,0,0.283399619
7/23/2014,44.87,52363948,0,0.590723114
3/9/2017,64.73,19846832,0,0.739216794
3/23/2016,53.97,19905295,0,0.160157583
1/5/2015,46.32,39673865,0,0.851185533
3/27/2017,65.1,18614662,0,0.745972889
3/11/2016,53.07,32174336,0,0.132874222
9/9/2016,56.21,35113934,0,0.2286691
12/28/2015,55.95,22458293,0,0.927117304
2/3/2015,41.6,52082448,0,0.753340469
8/24/2016,57.95,18151506,0,0.009442129
10/22/2014,44.38,33579817,0,0.089365562
3/18/2016,53.49,67422879,0,0.014390375
6/10/2014,41.11,15117689,0,0.841278046
7/6/2016,51.38,28167461,0,0.638222087
9/4/2014,45.26,26478082,0,0.187623221
3/14/2017,64.41,14280202,0,0.984071162
1/25/2017,63.68,24654933,0,0.035482542
9/8/2014,46.47,45736730,0,0.625285164
9/22/2016,57.82,19822203,0,0.875347853
4/17/2015,41.62,42387608,-1,0.82811187
12/30/2015,56.31,21704505,0,0.099225992
9/21/2016,57.76,33707272,0,0.171976357
3/23/2015,42.86,26246086,0,0.458120352
2/23/2016,51.18,28390773,0,0.112280128
7/9/2015,44.52,32424672,0,0.967052145
5/11/2016,51.05,23910684,0,0.688303275
5/9/2016,50.07,17844648,0,0.359850089
1/20/2015,46.39,36161860,0,0.387751136
1/15/2016,50.99,70739137,0,0.047434837
4/12/2016,54.65,24574169,0,0.329696777
1/8/2015,47.59,29645202,0,0.189844186
7/25/2014,44.5,26737724,0,0.961439296
5/31/2016,53,37653081,0,0.843278334
11/10/2015,53.51,55283697,0,0.895802872
6/9/2016,51.62,20305664,0,0.761155536
3/17/2016,54.66,28186465,1,0.874155461
8/4/2015,47.54,33403916,0,0.945371611
9/17/2014,46.52,38311924,0,0.990548149
10/8/2015,47.45,33679346,0,0.746186125
7/1/2015,44.44,28343907,0,0.379456719
2/17/2015,43.58,33695749,0,0.616016501
8/19/2016,57.62,17271044,0,0.477398932
6/18/2014,41.65,27097228,0,0.737246007
6/10/2015,46.61,28417405,0,0.946690973
6/10/2016,51.48,25833151,1,0.164920654
5/14/2014,40.24,18818711,0,0.879603872
7/13/2015,45.54,28178329,0,0.826164716
9/15/2014,46.24,37667644,0,0.976809564
9/15/2015,43.98,28662129,0,0.231873821
5/1/2014,40,28791455,0,0.043553701
11/3/2016,59.21,21600427,0,0.515167368
9/9/2014,46.76,40302386,0,0.34770273
12/4/2015,55.91,43963662,0,0.330325201
3/1/2017,64.94,26937459,0,0.881888104
10/1/2014,45.9,38088355,0,0.721814937
5/23/2014,40.12,18020866,0,0.406196758
10/23/2015,52.87,134828496,-1,0.768736288
1/26/2015,47.01,42525530,1,0.571382718
1/3/2017,62.58,20694101,0,0.395258614
5/20/2015,47.58,25047919,0,0.280287382
6/2/2016,52.48,22840779,0,0.553541298
10/23/2014,45.02,45451869,-1,0.276431354
9/3/2014,44.96,33689341,0,0.245224644
1/21/2016,50.48,40169367,-1,0.014159327
1/20/2016,50.79,63162940,0,0.987691746
10/20/2014,44.08,34530887,0,0.10793484
3/18/2015,42.5,44194771,0,0.245175421
10/30/2014,46.05,30073873,0,0.254095648
4/28/2015,49.16,60730778,0,0.60667509
2/2/2015,41.28,50352532,0,0.560504439
11/17/2016,60.64,31463700,0,0.137607363
10/16/2015,47.51,25779279,0,0.336794654
8/7/2014,43.23,30315183,0,0.71496517
2/14/2017,64.57,23108426,0,0.861139696
5/1/2015,48.66,38937336,0,0.275111284
7/27/2015,45.35,39701420,0,0.573761057
11/7/2014,48.68,28000598,0,0.920586176
11/12/2015,53.32,35361095,0,0.787340781
6/23/2016,51.91,29028833,1,0.148312133
11/10/2014,48.89,36370067,0,0.474923959
5/29/2014,40.34,19893872,0,0.155502421
10/13/2014,43.65,37100207,0,0.692449272
1/14/2016,53.11,51429807,1,0.965350825
12/16/2014,45.16,47801392,0,0.407196756
11/3/2014,47.44,23130397,0,0.485685775
7/19/2016,53.09,46584349,-1,0.353716501
8/18/2014,45.11,26895359,0,0.898150827
8/11/2015,46.41,29237402,0,0.755415052
8/7/2015,46.74,19163038,0,0.472978137
8/30/2016,57.89,16930185,0,0.769310184
6/30/2016,51.17,28527781,0,0.082751347
6/21/2016,51.19,34097825,0,0.248941231
2/26/2015,44.06,28957329,0,0.026518627
1/14/2015,45.96,29719580,0,0.280346485
7/30/2015,46.88,39777883,0,0.170635229
2/8/2016,49.41,57006105,0,0.411074395
5/28/2014,40.01,25711565,0,0.667621712
12/19/2016,63.62,nan,0,0.293009082
5/19/2015,47.58,28574813,0,0.934430228
11/16/2016,59.65,26849497,0,0.425647247
1/19/2016,50.56,43128276,0,0.742997483
11/6/2015,54.92,32851204,0,0.265309447
1/22/2016,52.29,36878402,0,0.14522871
6/8/2016,52.04,21149438,0,0.345760517
3/17/2015,41.7,31673448,0,0.635218701
10/29/2015,53.36,30202078,0,0.562474581
2/9/2016,49.28,45822192,0,0.888487677
8/6/2015,46.62,27368000,0,0.113512721
