date,close,volume,move,
10/20/2014,91.59,5408134,0,0.129773567
3/15/2017,127.88,3529288,0,0.720137215
1/28/2016,122.38,7456467,0,0.333326612
11/11/2015,113.85,8396833,0,0.013335982
7/14/2015,98.78,5746119,0,0.13767717
11/21/2016,119.5,3603269,0,0.391507666
7/30/2015,99.17,5372529,0,0.499503502
6/10/2014,100.88,5961217,0,0.396024036
7/23/2015,97.09,10380706,0,0.030562075
11/8/2016,114.11,3300157,0,0.699299979
9/10/2014,93,12031430,0,0.715075063
9/29/2015,97.48,6834493,0,0.152663269
8/7/2015,98.92,3463672,0,0.732335722
2/23/2015,94.31,5681950,0,0.439992801
11/3/2016,111.72,3890687,0,0.983661962
6/22/2016,120.62,6578905,0,0.135228135
1/8/2015,94.36,5476740,0,0.287942099
1/11/2017,120.88,3565185,0,0.786116374
9/6/2016,117.25,6337938,0,0.887586882
3/14/2016,122.9,7910720,0,0.937999426
2/3/2017,124.24,3183438,0,0.714789314
3/20/2015,97.05,10014005,0,0.918998743
9/24/2014,95,7817920,0,0.77505891
1/19/2016,117.5,9120214,0,0.229704242
5/2/2016,128.2,4823184,0,0.324269855
12/16/2014,88.72,15106676,-1,0.427269441
2/24/2017,128.65,3537175,0,0.069618381
12/9/2014,91.36,10066782,0,0.929595048
2/22/2017,127.85,3670720,0,0.75873876
8/27/2015,97.33,9553409,0,0.774433924
10/15/2015,103.66,10068613,0,0.779816679
1/6/2017,120.76,4089186,0,0.060157781
1/17/2017,122.75,4077567,0,0.716440684
11/9/2016,114.98,5099493,0,0.632649849
5/21/2014,102.56,2735638,0,0.063932221
4/8/2015,96.85,4445210,0,0.832557126
7/9/2015,96.49,5482465,0,0.079831387
1/11/2016,116.69,6392820,0,0.298172524
9/11/2014,92.96,5964095,0,0.888602931
7/21/2015,97.32,4206703,0,0.584448376
10/29/2015,112.62,3752593,0,0.733903757
6/16/2014,101.1,4038584,0,0.167769565
1/7/2015,94.01,6400320,0,0.171609486
8/10/2015,99.39,3994544,0,0.009468518
10/4/2016,113.5,4742913,0,0.785123425
10/13/2014,90.73,6182343,0,0.627135221
2/17/2017,127.8,3677392,0,0.576778476
1/12/2016,117.44,5639728,0,0.599523808
11/3/2015,112.08,4584932,0,0.924629118
3/28/2016,123.17,4775803,0,0.19576117
6/22/2015,96.87,3893258,0,0.116004881
6/19/2015,96.08,nan,0,0.618686059
11/14/2016,117.86,7087580,0,0.326880052
3/9/2015,97.71,8460337,0,0.528353726
10/20/2016,110.57,7250742,-1,0.165544758
11/27/2015,114.23,2763685,0,0.471877388
10/5/2015,101.17,5894664,0,0.337498999
5/20/2016,122.56,9732235,0,0.825332638
6/5/2014,102.45,2411257,0,0.978400879
3/21/2016,123.81,4041301,0,0.513221417
9/22/2015,97.2,6118747,0,0.987851625
12/5/2014,96.31,6209305,1,0.588938889
1/20/2016,115.78,11903252,0,0.178463533
8/26/2016,114.44,5294499,0,0.633290086
8/7/2014,93.31,3264614,0,0.303949484
4/5/2016,127.38,6279899,0,0.041359073
12/22/2014,93.89,5342248,0,0.181462411
3/24/2015,99.36,7549944,0,0.404183125
10/12/2016,114.71,3340166,0,0.299709873
1/9/2017,120.43,3021844,0,0.991797478
8/3/2015,99.42,4427299,0,0.004633244
5/22/2014,102.45,3376045,0,0.091106278
3/2/2017,128.23,6738068,0,0.80733652
2/2/2015,92.51,6751432,0,0.563274242
9/9/2015,95.43,4831037,0,0.058469167
12/8/2015,116.53,4814227,0,0.464031871
2/10/2015,94.02,4697610,0,0.888628696
5/4/2016,129.33,6613180,0,0.75578483
9/30/2014,94.81,10036422,0,0.333297461
9/23/2014,93.51,4708175,0,0.016478425
4/10/2015,97.8,5937847,0,0.436233455
10/6/2015,101.9,6947516,0,0.675578893
11/17/2015,110.94,6027620,0,0.5464462
9/27/2016,116.88,3745396,0,0.99573276
7/7/2015,96.68,4794388,0,0.028926156
